"";"Boguslawa_Andrzejewska_1_Theta_Healing";"Boguslawa_Andrzejewska_2_Badz_zwyciezca_8_krokow_do_sukcesu";"Boguslawa_Andrzejewska_3_Czy_istnieje_prawda";"Boguslawa_Andrzejewska_4_O_pozytywnym_mysleniu";"gwiezdna_wedrowka_czy_leci_z_nami_polak_wydanie_drugie_poprawione";"gwiezdna_wedrowka_lot_von_brauna";"gwiezdna_wedrowka_lot_von_brauna_cz_iii";"gwiezdna_wedrowka_lot_von_brauna_ii";"Jaszczuk_Jakub-Stern_1_Foresta-Umbra_RuLit_Me";"Jaszczuk_Jakub-Stern_2_Plan-Sary_RuLit_Me";"Jaszczuk_Jakub-Stern_3_Marionetki_RuLit_Me";"Jaszczuk_Jakub-Stern_4_Akuszer-smierci_RuLit_Me";"Wiedzmin_1_Ostatnie-zyczenie";"Wiedzmin_2_Miecz-przeznaczenia";"Wiedzmin_3_Krew-elfow";"Wiedzmin_4_Czas-pogardy";"Wiedzmin_5_chszest-ognia";"Wiedzmin_6_Wieza-jaskolki";"Wiedzmin_7_pani-jeziora";"wiedzmin_8_Sezon-burz"
"adwokat<94>";0;0;0;0;0;0;0;0;0,00104070429037825;0,0013514760353488;0;0;0;0;0;0;0;0;0;0
"adwokata";0;0;0;0;0;0;0;0;0;0,00222698583740131;0;0,000897365768579084;0;0;0;0,000787842715649455;0;0;0;0
"aedirn";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00105064619678161;0,00267349233723358;0,00501341661450078;0;0,000680917329878992;0
"aen";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00105064619678161;0,000668373084308394;0,000716202373500112;0,00203916401775822;0;0
"aep";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000525323098390806;0,000668373084308394;0,00214860712050034;0;0,00136183465975798;0
"afekt";0;0;0;0;0;0;0;0;0;0;0,000920607330698354;0;0;0;0;0,000787842715649455;0,000844221343049416;0;0;0
"afera";0;0;0;0;0;0;0;0;0,000544162153560842;0;0;0;0;0;0,000392978641214074;0;0,000535769769946393;0,000508479389392918;0,000509374074535544;0,00188391062273992
"afirmacja";0;0,00367542380595283;0,00220367600174413;0,00606865985402706;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"afront";0;0;0;0;0;0;0;0;0,00104070429037825;0;0;0;0;0;0;0;0;0;0,0019483449236876;0
"agent";0;0;0;0;0;0;0,00155884645362432;0,000759301442672741;0;0,00081366965012205;0;0;0;0;0;0,00863557858376511;0,00308451573103023;0;0;0
"agresja";0,00210510253389607;0,00207871807957687;0,000934753661387827;0;0;0,00269365208223592;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"agresywny";0,003011720847586;0;0;0;0;0;0;0;0;0;0;0;0;0,00163440496673425;0;0;0;0;0;0
"aha";0;0;0;0;0,00119070217989761;0;0;0;0;0;0;0;0,000462747684946458;0,00111776617921015;0;0;0,000934344955477951;0,000443376221554379;0,000444156355668551;0,000821352046003123
"akademia";0;0;0;0;0,00119070217989761;0,00644249996176618;0;0,00115001759516307;0;0;0;0;0;0;0;0,000435973855161128;0,000934344955477951;0,00133012866466314;0,00222078177834275;0
"akcent";0;0;0;0;0;0;0;0;0;0,000706658093639628;0;0;0,000530695262501132;0;0,000392978641214074;0;0;0,000508479389392918;0,00101874814907109;0,00094195531136996
"akcentujac";0;0;0;0;0;0;0;0;0;0;0,00111736565586524;0;0;0;0;0;0;0,000972461386091148;0;0
"akceptacja";0;0,0031180771193653;0,00747802929110262;0,00205935972939012;0,000912707584468303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"akceptowac";0;0,00519679519894217;0,00560852196832696;0;0;0,000897884027411973;0,00271464703221438;0;0;0;0;0;0;0;0;0;0;0;0;0
"akordeon";0;0;0;0;0,00130578934547459;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00180147944408208
"aksamitka";0;0;0;0;0;0;0;0;0;0;0;0;0;0,000817202483367125;0,000751567442282209;0;0;0;0;0
"aksamitny";0;0;0;0;0;0;0;0;0;0;0,00067272115708039;0;0;0,0004920049200492;0,000452488687782805;0,00115141047783535;0;0;0;0,00108459869848156
"akt";0;0,00135592942957006;0;0;0,000595351089948804;0,00175704544411805;0,0023609870192202;0;0;0;0;0;0;0;0;0;0,000934344955477951;0,000443376221554379;0;0,00246405613800937
"akta";0;0;0;0;0;0,00385374488966051;0;0,00126117239745154;0;0;0;0;0;0;0;0;0;0;0;0
"aktor";0;0,00103935903978843;0;0,00102967986469506;0;0;0;0;0;0,00094464121028778;0,00234301523197514;0;0;0;0;0;0;0;0;0
"aktualny";0;0;0;0;0,00107585125556848;0;0;0;0;0;0;0;0;0;0;0,000787842715649455;0;0;0;0,00148425466061074
"aktywny";0;0;0,000699261511339052;0,000770272990761067;0;0;0;0;0;0;0;0;0;0;0;0,000499990096190618;0,000535769769946393;0,000508479389392918;0,000509374074535544;0
"aktywowac";0,001505860423793;0;0;0;0;0;0;0,00126117239745154;0;0;0;0;0;0;0;0;0;0;0;0
"akwarelka";0;0;0;0;0;0;0;0;0;0,00111349291870065;0;0,000897365768579084;0;0;0;0;0;0;0,000802629206500354;0
"alarm";0;0;0;0;0,000786163522012579;0;0,00311769290724864;0;0;0;0;0,000655737704918033;0;0;0;0,00115141047783535;0;0,000585480093676815;0;0
"alarmowy";0;0;0;0;0;0;0,00129459395747754;0,00126117239745154;0;0;0;0;0;0;0;0;0;0;0;0
"albert";0;0;0,00133733015092084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00540443833224625
"albowiem";0;0;0,000699261511339052;0;0;0;0;0;0;0;0;0;0;0;0;0,000999980192381236;0,000535769769946393;0,00152543816817875;0,000509374074535544;0,00094195531136996
"album";0;0;0;0;0;0;0;0;0;0;0;0,00108915675242209;0;0;0;0;0;0;0,000974172461843801;0
"aldersbergu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000956225703767232;0;0;0;0,00180147944408208
"aleja";0;0;0;0;0;0;0;0;0,00104070429037825;0,0013514760353488;0;0;0;0;0;0;0;0;0;0
"alejka";0;0;0;0;0;0;0;0;0,000857445361580892;0;0,00276182199209506;0;0,00250867607164639;0;0;0;0;0;0;0
"alem";0;0;0;0;0;0;0;0;0;0;0;0;0;0,00134660053833516;0,000619222985105476;0,000787842715649455;0;0;0;0
"ales";0;0;0;0;0;0;0;0;0,00104070429037825;0;0;0;0;0;0;0,000956225703767232;0;0;0;0
"alex";0;0;0;0;0;0,0031751340999608;0,00213325455507888;0,00103909096209803;0;0;0;0;0;0;0;0;0;0;0;0
"ali";0;0;0;0;0;0;0;0;0,000857445361580892;0;0,000920607330698354;0,00448682884289542;0;0;0;0;0;0;0;0
"alkohol";0;0;0,00186950732277565;0;0,000912707584468303;0;0;0;0;0;0,000781005077325046;0,00076128789996307;0;0;0;0;0;0;0;0
"all";0;0;0;0;0;0;0;0;0,00104070429037825;0;0;0;0;0;0;0;0;0;0,000974172461843801;0
"ambasador";0;0;0;0;0,00654886198943685;0,0134706817382384;0,00059024675480505;0,00115001759516307;0;0;0;0,000993162736281809;0;0;0;0;0,00513889725512873;0;0,000444156355668551;0
"ambicja";0;0;0;0;0,000595351089948804;0,000585681814706016;0;0;0,000474490342365212;0,000616181111810317;0,000509442708654476;0;0;0;0;0,000871947710322256;0,000934344955477951;0;0;0
"ambitny";0;0;0;0;0;0,00105837803332027;0;0;0,000857445361580892;0;0,00184121466139671;0;0;0;0;0;0;0;0;0
"ambra";0;0;0,00133733015092084;0;0;0;0;0;0,00104070429037825;0;0;0;0;0;0;0;0;0;0;0
"ambulatorium";0;0;0;0;0,00456353792234151;0,00628518819188381;0,00814394109664313;0,0061706517328062;0;0;0;0;0;0;0;0;0;0;0;0
"amen";0;0;0;0;0;0;0;0;0;0;0;0,00108915675242209;0;0;0;0;0;0;0,000974172461843801;0
"amerykanski";0,000906618313689937;0,0017905102954342;0;0,000886917960088692;0;0;0;0;0,0006265664160401;0,00081366965012205;0;0;0;0;0;0;0;0;0;0
"amok";0;0;0;0;0,00130578934547459;0;0;0;0;0;0;0,00108915675242209;0;0;0;0;0;0;0;0
"amulet";0;0;0;0;0;0;0;0;0;0;0;0;0,00101494900546513;0;0;0,000956225703767232;0;0;0;0
"amunicja";0;0;0;0;0;0;0;0;0;0,0013514760353488;0;0,00108915675242209;0;0;0;0;0;0;0;0
"anahid";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00512326973301567;0;0,000974172461843801;0
"analiza";0;0,000895255147717099;0,000805152979066023;0;0,000786163522012579;0;0;0;0;0,00081366965012205;0;0;0;0;0;0;0;0;0,00117302052785924;0
"analizowac";0;0;0,000699261511339052;0,000770272990761067;0;0;0;0;0,000544162153560842;0,000706658093639628;0,000584246752158159;0;0,000530695262501132;0;0;0;0;0;0;0
"and";0;0;0;0;0;0;0,00388378187243261;0;0;0;0;0;0;0;0;0;0;0,000972461386091148;0;0
"andorian";0;0;0;0;0;0,00128458162988684;0,00129459395747754;0;0;0;0;0;0;0;0;0;0;0;0;0
"andorianie";0;0;0;0;0,00130578934547459;0,00128458162988684;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"andorianina";0;0;0;0;0;0,00128458162988684;0,00129459395747754;0;0;0;0;0;0;0;0;0;0;0;0;0
"andorianki";0;0;0;0;0;0,00385374488966051;0,00129459395747754;0;0;0;0;0;0;0;0;0;0;0;0;0
"andorianska";0;0;0;0;0;0,00128458162988684;0;0,00126117239745154;0;0;0;0;0;0;0;0;0;0;0;0
"andrei";0;0;0;0;0;0;0;0;0;0,0013514760353488;0;0;0;0;0;0;0;0;0,000974172461843801;0
"andrzeja";0;0;0;0;0,00130578934547459;0;0;0;0;0;0,00111736565586524;0;0;0;0;0;0;0;0;0
"andrzejewska";0,0031576538008441;0,00519679519894217;0,00373901464555131;0,00308903959408518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"aneta";0,00105255126694803;0,00207871807957687;0,000934753661387827;0,00102967986469506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"angielski";0;0;0,000934753661387827;0;0,00456353792234151;0;0;0;0;0,00094464121028778;0;0,00152257579992614;0;0;0;0;0;0;0;0
"angielskie";0;0;0;0;0;0;0;0;0;0,0013514760353488;0,00111736565586524;0;0;0;0;0;0;0;0;0
"angra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00286867711130169;0,00204930789320627;0;0;0
"anielski";0,00496276626322068;0,00367542380595283;0;0;0;0;0;0;0;0;0;0,000897365768579084;0;0;0;0;0;0;0;0
"aniol";0,0161289903554672;0;0;0;0;0;0;0;0,00257233608474267;0;0;0,000897365768579084;0;0;0;0;0;0;0;0
"aniolek";0;0;0;0;0;0,00128458162988684;0;0;0;0;0,00111736565586524;0;0;0;0;0;0;0;0;0
"anna";0;0;0,000805152979066023;0;0;0;0;0;0,0156641604010025;0,00976403580146461;0,0067272115708039;0,00131147540983607;0;0;0;0;0;0;0;0
"anne";0;0;0;0;0;0;0;0;0,00624422574226948;0;0,00335209696759572;0;0;0;0;0;0;0;0;0
"annie";0;0;0;0;0;0;0;0;0,00342978144632357;0,00111349291870065;0;0,00179473153715817;0;0;0;0;0;0;0;0
"anno";0;0;0;0;0;0;0;0;0,00104070429037825;0;0,00111736565586524;0;0;0;0;0;0;0;0;0
"anny";0;0;0;0;0;0;0;0;0,0050125313283208;0,00244100895036615;0,00067272115708039;0,000655737704918033;0;0;0;0;0;0;0,000586510263929619;0
"ano";0;0;0;0;0;0;0;0,000575008797581533;0;0;0;0;0,00231373842473229;0,00111776617921015;0;0,000871947710322256;0,000467172477738975;0,000886752443108758;0;0,00492811227601874
"anomalia";0;0;0;0;0;0;0;0,00126117239745154;0;0;0;0;0;0;0;0;0;0;0,000974172461843801;0
"anonimowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000751567442282209;0;0;0;0;0,00180147944408208
"antalek";0;0;0;0;0;0;0;0;0;0;0;0;0,000836225357215462;0,00538640215334063;0,000619222985105476;0;0;0;0;0
"antenka";0;0;0;0;0,00130578934547459;0;0,00258918791495508;0;0;0;0;0;0;0;0;0;0;0;0;0
"anthony";0;0,00594794645458794;0,00534932060368335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"antypatia";0;0;0;0;0,00261157869094918;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00360295888816417
"aon";0;0;0;0;0;0;0;0;0;0;0;0;0;0,000817202483367125;0;0;0;0;0;0,00180147944408208
"aparat";0;0;0;0;0,00273812275340491;0;0,00271464703221438;0;0,000727421082358196;0;0,000781005077325046;0;0;0;0;0;0;0;0;0
"aparatura";0;0;0;0;0,00753095878897934;0;0,00106662727753944;0,00103909096209803;0;0;0;0;0;0;0;0;0;0;0;0
"aparycja";0;0,000895255147717099;0;0;0;0,000773395204949729;0;0,00151860288534548;0;0;0;0;0;0;0;0,000575705238917674;0;0;0;0,00108459869848156
"apetyt";0;0;0,000805152979066023;0;0,00157232704402516;0,000773395204949729;0,000779423226812159;0;0;0;0;0;0;0;0;0;0;0;0,000586510263929619;0
"apokryf";0;0;0,00133733015092084;0,00147313884473941;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apostol";0;0;0,00133733015092084;0,00294627768947881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"apteka";0;0;0;0;0;0;0;0;0,00436452649414918;0,00188928242057556;0;0,00076128789996307;0,000709418910750798;0;0;0;0;0;0;0
"arana";0;0;0;0;0;0,0381016091995295;0,0298655637711044;0,0218209102040586;0;0;0;0;0;0;0;0;0;0;0;0
"arane";0;0;0;0;0;0,00423351213328106;0,00213325455507888;0,00103909096209803;0;0;0;0;0;0;0;0;0;0;0;0
"arany";0;0;0;0;0;0,00211675606664053;0,00106662727753944;0,00103909096209803;0;0;0;0;0;0;0;0;0;0;0;0
"architekt";0;0;0,00133733015092084;0,00294627768947881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"ard";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00157568543129891;0,00168844268609883;0;0;0,00445276398183222
"areszt";0;0;0;0;0,00314465408805031;0;0,00155884645362432;0,000759301442672741;0;0;0;0;0;0;0;0;0;0,000585480093676815;0;0,00325379609544469
"aresztowac";0;0;0;0;0;0;0;0,00252234479490308;0;0;0;0;0;0;0;0;0;0;0;0,00360295888816417
"aretuza";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00168844268609883;0;0,000802629206500354;0,00148425466061074
"argument";0;0;0;0;0;0;0,000676915664133362;0;0;0;0,000584246752158159;0,000569496916120068;0;0,000427297809142978;0,000392978641214074;0,00149997028857185;0;0;0;0
"arkan";0;0;0;0;0;0;0;0;0,00104070429037825;0;0;0;0;0;0;0;0;0,000972461386091148;0;0
"arkusz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000844221343049416;0,00240365830869397;0;0,00148425466061074
"armia";0;0;0;0;0;0;0,000779423226812159;0;0;0;0;0;0;0;0,000452488687782805;0;0,00123380629241209;0,00117096018735363;0;0,00108459869848156
"arogancja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000751567442282209;0,000956225703767232;0;0;0;0
"arogancki";0;0;0;0;0;0;0,00106662727753944;0;0;0;0;0;0;0;0;0,000787842715649455;0,000844221343049416;0;0;0
"aromat";0,000906618313689937;0,000895255147717099;0,000805152979066023;0,000886917960088692;0;0;0;0;0,0006265664160401;0;0;0;0;0;0;0;0;0;0;0
"aromatyczny";0;0;0;0;0;0;0;0;0;0,00111349291870065;0,000920607330698354;0,00269209730573725;0;0;0;0;0;0;0;0
"arras";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000751567442282209;0;0;0;0,000974172461843801;0
"art";0,00105255126694803;0,00207871807957687;0,000934753661387827;0,00205935972939012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"artysta";0;0;0;0,000586220884650715;0;0;0;0;0,000414137874338146;0,000537806385226754;0,0017785779951394;0;0;0,000975592689953773;0,00149539377249702;0;0;0,000386981292414333;0,00116298659374255;0
"artystyczny";0;0;0,00133733015092084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000972461386091148;0;0
"arystokracja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00286867711130169;0,00102465394660313;0;0;0
"aspekt";0;0,00519679519894217;0,000934753661387827;0,00102967986469506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,000680917329878992;0
"assire";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0102465394660313;0;0,0019483449236876;0
"asteroida";0;0;0;0;0,00522315738189837;0;0;0,013872896371967;0;0;0;0;0;0;0;0;0;0;0;0
"astropsycholog";0,00105255126694803;0,00207871807957687;0,000934753661387827;0,00102967986469506;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"asysta";0;0;0;0;0;0;0;0;0;0;0;0,00108915675242209;0;0,000817202483367125;0;0;0;0;0;0
"asystent";0;0;0;0;0;0,00128458162988684;0;0;0;0,00270295207069761;0;0;0;0;0;0;0;0;0;0
"atakowac";0;0,00271185885914012;0;0;0,000595351089948804;0,00175704544411805;0,00177074026441515;0,000575008797581533;0;0;0;0;0,000462747684946458;0;0,000342663613762389;0;0;0;0;0
"atmosfera";0;0,000895255147717099;0;0;0,000786163522012579;0;0;0,00151860288534548;0,0006265664160401;0,00081366965012205;0;0;0;0;0;0;0;0;0;0
"atrakcyjnosc";0;0,00297397322729397;0;0;0;0;0;0;0;0;0;0;0;0,000817202483367125;0;0;0;0;0;0
"atrakcyjny";0,000686569887955466;0,000677964714785031;0,00182919465317604;0,000671651074425613;0;0;0;0;0;0;0;0;0;0,000372588726403385;0,000342663613762389;0;0;0;0;0,00164270409200625
"atrament";0;0;0;0;0;0;0;0;0,000727421082358196;0,00377856484115112;0,000781005077325046;0;0;0;0;0;0;0;0;0,00377754028452391
"atrybut";0,00124069156580517;0;0;0;0;0;0;0;0;0;0,000920607330698354;0;0;0;0;0;0;0;0;0,00148425466061074
"audiencja";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0019483449236876;0,00360295888816417
"augusta";0;0;0;0;0;0;0;0;0;0,0013514760353488;0;0,00108915675242209;0;0;0;0;0;0;0;0
"aura";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00185766895531643;0;0;0,000801219436231325;0,00160525841300071;0
"aureola";0;0;0;0;0;0;0;0;0;0;0;0,00076128789996307;0,000709418910750798;0;0;0;0,000716202373500112;0;0,000680917329878992;0
"autentyczny";0;0;0,00322061191626409;0,00443458980044346;0;0,00154679040989946;0;0;0,0006265664160401;0;0;0;0;0;0;0;0;0;0,00234604105571848;0
"automat";0;0;0;0;0,00130578934547459;0,00128458162988684;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"automatyczny";0,000906618313689937;0;0,00161030595813205;0;0;0;0,000779423226812159;0;0,0006265664160401;0;0,00067272115708039;0;0;0;0;0;0;0;0;0
"automatyka";0;0;0;0;0,00130578934547459;0;0,00258918791495508;0;0;0;0;0;0;0;0;0;0;0;0;0
"autor";0,00274627955182186;0,000677964714785031;0;0,000671651074425613;0,000595351089948804;0;0;0;0;0,00123236222362063;0,00101888541730895;0;0;0;0;0;0;0;0,000444156355668551;0
"autorytet";0;0;0;0;0;0;0;0,00311727288629408;0,000857445361580892;0;0;0;0;0;0;0;0;0;0;0,00296850932122148
"autostrada";0;0;0;0;0;0;0;0;0;0;0,00111736565586524;0,00108915675242209;0;0;0;0;0;0;0;0
"awans";0;0,000777513694792393;0;0;0,000682769494562188;0,0020150412925362;0,000676915664133362;0;0,000544162153560842;0;0;0,000569496916120068;0;0;0;0;0;0;0;0
"awansowac";0;0;0;0;0;0,000897884027411973;0;0,00176304335223034;0;0,00094464121028778;0;0;0;0,00114240004668505;0;0;0;0;0;0
"awantura";0;0;0;0;0;0,000511186424937108;0,000515170730665379;0;0,000828275748676292;0;0,000889288997569702;0,000433419047504053;0;0,000325197563317924;0,000299078754499403;0;0;0;0;0,00143376149120104
"awaria";0;0;0;0;0,000912707584468303;0;0,00361952937628583;0,000881521676115172;0,000727421082358196;0;0;0;0;0;0;0;0;0;0;0
"awaryjny";0;0;0;0;0;0;0,00106662727753944;0,00311727288629408;0;0;0;0,000897365768579084;0;0;0;0;0;0;0;0
"azurowy";0;0;0;0;0;0;0;0;0,00104070429037825;0;0;0;0;0;0;0;0,00102465394660313;0;0;0
"azyl";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0030739618398094;0,000972461386091148;0;0
